imdb_title_id,show_id,listed_in_id
3314376,294,1397
3319248,514,1398
3319730,2346,1399
3323638,1482,1400
3324612,7688,1401
3333870,2958,1402
3335192,4225,1403
3338352,841,1404
3339534,5068,1405
3343136,3385,1406
3350890,5814,1407
3354096,2199,1408
3354302,2288,1409
3358654,7564,1410
3360828,1018,1411
3369624,525,1412
3369670,1936,1413
3393762,2576,1414
3397556,1366,1415
3397884,61,1416
3399454,1953,1417
3407428,5061,1418
3416742,3863,1419
3417316,206,1420
3417854,6332,1421
3420392,6876,1422
3424914,720,1423
3425772,2660,1424
3442006,6536,1425
3444008,1359,1426
3445484,293,1427
3446330,3642,1428
3451968,6853,1429
3456784,6409,1430
3461828,1890,1431
3463940,6435,1432
3467362,6609,1433
3469440,2071,1434
3470790,4843,1435
3470928,1099,1436
3479250,5335,1437
3482062,6837,1438
3486684,5079,1439
3488056,537,1440
3493128,3297,1441
3500258,3616,1442
3504542,5480,1443
3505754,7059,1444
3513286,2320,1445
3519936,2823,1446
3521332,4112,1447
3524290,6303,1448
3527014,7703,1449
3527510,1651,1450
3530690,5801,1451
3543234,1811,1452
3543258,2012,1453
3548442,824,1454
3558190,2866,1455
3565174,533,1456
3570006,6983,1457
3573110,3570,1458
3575136,4382,1459
3582020,2367,1460
3596384,7376,1461
3600588,4962,1462
3605276,103,1463
3605304,5936,1464
3607740,6300,1465
3611002,3425,1466
3612126,5004,1467
3613314,2960,1468
3620762,5491,1469
3626076,1819,1470
3628584,4108,1471
3640140,6144,1472
3652978,987,1473
3654212,5257,1474
3655682,4228,1475
3660370,1532,1476
3663564,5497,1477
3672018,1060,1478
3672618,4428,1479
3673948,4427,1480
3674018,2769,1481
3675204,4923,1482
3680410,2281,1483
3681488,2864,1484
3694790,6843,1485
3707106,5784,1486
3707284,5158,1487
3707514,7423,1488
3709344,1075,1489
3710944,4111,1490
3710966,1156,1491
3712088,7481,1492
3717016,2896,1493
3717068,7347,1494
3726018,468,1495
3726704,1028,1496
3728380,5186,1497
3730228,3814,1498
3733678,4999,1499
3735246,3129,1500
3737988,6947,1501
3754704,2380,1502
3754940,1000,1503
3758852,5128,1504
3769038,7782,1505
3771510,3759,1506
3777102,5556,1507
3778010,5684,1508
3779880,7784,1509
3784042,1695,1510
3793526,7503,1511
3799996,4870,1512
3802576,5699,1513
3804594,129,1514
3809506,1118,1515
3815430,4256,1516
3817950,1500,1517
3827684,5172,1518
3830574,6076,1519
3832126,5813,1520
3835674,1162,1521
3837162,6735,1522
3837166,7105,1523
3837820,2782,1524
3839880,3252,1525
3843748,7715,1526
3846972,6497,1527
3852436,6864,1528
3855240,2309,1529
3856300,6929,1530
3863552,4165,1531
3863632,2050,1532
3865718,3397,1533
3886722,6165,1534
3893834,7341,1535
3904222,6410,1536
3904770,6174,1537
3911074,419,1538
3914324,7162,1539
3915610,5640,1540
3917316,4792,1541
3924774,6868,1542
3924798,5382,1543
3945864,6272,1544
3946300,6890,1545
3948438,6819,1546
3951566,5602,1547
3956198,6943,1548
3963812,6073,1549
3968088,6138,1550
3970854,3928,1551
3973432,4599,1552
3974764,6485,1553
3982254,6683,1554
3993886,6333,1555
4000936,408,1556
4007068,1693,1557
4008758,1465,1558
4010862,2875,1559
4012432,945,1560
4029356,5867,1561
4034414,6191,1562
4038670,5943,1563
4048628,4278,1564
4054952,717,1565
4058012,2669,1566
4058836,1796,1567
4060006,4666,1568
4062208,4487,1569
4065066,3370,1570
4065552,2533,1571
4076344,6682,1572
4078162,6451,1573
4081012,5393,1574
4085238,4380,1575
4088328,1286,1576
4096750,1735,1577
4102346,7583,1578
4103470,6133,1579
4108632,1680,1580
4113346,1759,1581
4130944,324,1582
4131496,3111,1583
4131594,7598,1584
4135844,7537,1585
4145304,4902,1586
4149656,1689,1587
4152374,5095,1588
4157510,636,1589
4158594,529,1590
4160122,4665,1591
4160608,2225,1592
4160708,2271,1593
4161376,99,1594
4161538,4688,1595
4173306,6045,1596
4179950,7448,1597
4181052,1986,1598
4183756,4689,1599
4184350,5745,1600
4187650,7482,1601
4189442,5680,1602
4192240,7227,1603
4192656,4682,1604
4192740,7763,1605
4197480,713,1606
4201004,4250,1607
4206228,6622,1608
4213832,4169,1609
4215674,6240,1610
4217446,7159,1611
4219130,567,1612
4228294,7083,1613
4228810,6103,1614
4231508,6065,1615
4238982,4622,1616
4250566,2180,1617
4250606,1037,1618
4262980,6620,1619
4263224,5312,1620
4263882,89,1621
4278806,7337,1622
4280540,6374,1623
4286432,1933,1624
4286666,6033,1625
4289298,6988,1626
4299406,297,1627
4305562,3409,1628
4307176,3791,1629
4328094,41,1630
4328890,3514,1631
4331718,5984,1632
4332232,3763,1633
4338076,2872,1634
4338276,6108,1635
4341532,4308,1636
4344742,2661,1637
4359268,1736,1638
4360406,374,1639
4361050,6443,1640
4362764,5993,1641
4372114,2395,1642
4375114,1723,1643
4382376,1522,1644
4382872,7771,1645
4394104,84,1646
4401884,7094,1647
4404474,1399,1648
4405532,2189,1649
4405860,2195,1650
4409852,6610,1651
4411584,6112,1652
4418120,7289,1653
4418152,292,1654
4424722,2776,1655
4433360,5016,1656
4433646,1878,1657
4440114,7298,1658
4443658,4580,1659
4445490,2597,1660
4450396,4633,1661
4453214,4914,1662
4456982,3430,1663
4465538,1375,1664
4469518,5342,1665
4471488,3327,1666
4489562,5566,1667
4494382,7733,1668
4500922,3028,1669
4503598,2366,1670
4505432,1988,1671
4511372,4483,1672
4516324,2507,1673
4520518,375,1674
4529450,5423,1675
4538294,1765,1676
4547938,4324,1677
4553712,4504,1678
4556730,2611,1679
4557208,4097,1680
4559006,7709,1681
4563702,4098,1682
4573136,938,1683
4578118,834,1684
4578598,1374,1685
4587366,7005,1686
4588050,331,1687
4597454,2738,1688
4597598,988,1689
4600312,1608,1690
4616250,1728,1691
4625536,7653,1692
4627694,4692,1693
4631100,5562,1694
4632440,6179,1695
4636022,6210,1696
4636042,5755,1697
4636254,7676,1698
4637878,1296,1699
4643844,5213,1700
4647482,6982,1701
4653492,1188,1702
4654798,6315,1703
4662420,1081,1704
4663708,6109,1705
4669264,1362,1706
4669954,5637,1707
4675030,3794,1708
4679210,7658,1709
4679438,3233,1710
4682136,4879,1711
4685968,3066,1712
4686844,4267,1713
4686862,6237,1714
4687358,3750,1715
4687856,6281,1716
4688446,2976,1717
4691974,5591,1718
4694518,4690,1719
4696502,3074,1720
4697026,4393,1721
4699434,127,1722
4699624,4447,1723
4699658,2867,1724
4700248,2557,1725
4713440,6612,1726
4714204,3760,1727
4716728,7029,1728
4717194,4834,1729
4718728,1502,1730
4725842,1150,1731
4726988,6402,1732
4728338,2434,1733
4729726,386,1734
4729794,3421,1735
4733228,6339,1736
4733536,1786,1737
4739392,1038,1738
4762758,7480,1739
4765188,6579,1740
4772856,6308,1741
4778602,6787,1742
4788722,4037,1743
4788736,3519,1744
4796742,2841,1745
4800708,3531,1746
4801456,4109,1747
4805316,2970,1748
4814354,4817,1749
4817640,6001,1750
4818250,2705,1751
4818662,7098,1752
4819576,3600,1753
4820162,7459,1754
4824302,4183,1755
4827986,5866,1756
4834622,6195,1757
4835940,5059,1758
4838334,2089,1759
4843762,793,1760
4844148,6688,1761
4846220,5748,1762
4851852,2491,1763
4857264,765,1764
4858474,7686,1765
4864584,7036,1766
4872260,5942,1767
4874812,5232,1768
4882174,1895,1769
4883336,7053,1770
4887028,2188,1771
4901306,1172,1772
4902206,6020,1773
4905880,3304,1774
4908174,5126,1775
4909752,414,1776
4909982,655,1777
4909984,648,1778
4916744,940,1779
4917224,7600,1780
4917622,2469,1781
4922692,3664,1782
4928704,1367,1783
4930176,3513,1784
4934950,5584,1785
4939066,3979,1786
4941722,5523,1787
4944352,1889,1788
4944418,4127,1789
4944658,7022,1790
4944924,6733,1791
4944932,5343,1792
4947084,2699,1793
4947738,2048,1794
4958596,740,1795
4967920,3921,1796
4971344,42,1797
4974192,1033,1798
4974356,638,1799
4975722,1821,1800
4978274,3306,1801
4979110,4223,1802
4981292,7413,1803
4990516,6368,1804
4991112,2115,1805
4991590,6933,1806
4991660,901,1807
4992060,7260,1808
4994564,7186,1809
4998772,1753,1810
5001436,6899,1811
5002872,5159,1812
5004766,2282,1813
5007774,1082,1814
5020074,278,1815
5021536,1274,1816
5022702,2593,1817
5026038,3382,1818
5028340,2878,1819
5029776,3974,1820
5033290,3658,1821
5034082,5729,1822
5037840,1281,1823
5038448,4700,1824
5039416,2662,1825
5040202,1885,1826
5047400,1783,1827
5050904,1716,1828
5056470,3704,1829
5058114,4675,1830
5060166,2768,1831
5062524,2903,1832
5068650,2155,1833
5069110,5169,1834
5073756,3904,1835
5077878,828,1836
5077912,1596,1837
5078204,3709,1838
5078354,7198,1839
5081304,1161,1840
5085924,1724,1841
5086198,4476,1842
5089786,7626,1843
5093754,2266,1844
5096920,547,1845
5099660,3780,1846
5109784,5920,1847
5114984,5890,1848
5116248,6857,1849
5117326,6526,1850
5117428,1569,1851
5120640,7245,1852
5122374,2265,1853
5123866,4837,1854
5125616,5134,1855
5129156,4557,1856
5131124,6760,1857
5148864,3110,1858
5151144,3254,1859
5151622,2104,1860
5153158,2672,1861
5159408,6306,1862
5159412,1212,1863
5159422,2235,1864
5161376,4461,1865
5164214,6744,1866
5164432,4007,1867
5167174,2763,1868
5167200,978,1869
5167632,130,1870
5167966,2962,1871
5168192,6545,1872
5172306,5319,1873
5173166,5074,1874
5175468,2920,1875
5176486,1152,1876
5193784,2612,1877
5193790,4164,1878
5194048,132,1879
5195412,1678,1880
5198884,7464,1881
5201934,3490,1882
5207204,543,1883
5207262,5834,1884
5208950,7001,1885
5209478,7685,1886
5214690,3366,1887
5216810,3159,1888
5222578,1412,1889
5222918,2830,1890
5226984,6341,1891
5228262,223,1892
5231116,817,1893
5234458,6329,1894
5240258,173,1895
5241380,603,1896
5242920,1073,1897
5246902,7724,1898
5247026,5206,1899
5247720,2838,1900
5254868,6107,1901
5270810,5255,1902
5271120,5812,1903
5273720,6221,1904
5277266,5076,1905
5291976,3480,1906
5295358,3027,1907
5295838,1246,1908
5296086,1977,1909
5308364,5504,1910
5309844,145,1911
5314450,5347,1912
5319866,319,1913
5320892,1421,1914
5321942,4824,1915
5325030,4918,1916
5328952,4647,1917
5341098,4095,1918
5347472,4162,1919
5354386,4581,1920
5354458,1276,1921
5363736,4651,1922
5364920,1528,1923
5365080,6475,1924
5373854,712,1925
5392738,5597,1926
5397194,7295,1927
5431016,7470,1928
5436158,6139,1929
5439424,3676,1930
5448998,90,1931
5457926,3235,1932
5459388,1385,1933
5461956,1994,1934
5462326,3271,1935
5462400,1023,1936
5463162,6226,1937
5471272,542,1938
5475734,6173,1939
5478700,2584,1940
5483082,756,1941
5483940,2817,1942
5502946,6601,1943
5510934,2474,1944
5514846,3690,1945
5518358,777,1946
5519250,4359,1947
5521710,2401,1948
5522310,2805,1949
5522892,134,1950
5525846,1103,1951
5539054,3269,1952
5539186,4979,1953
5539284,6663,1954
5541206,4315,1955
5541812,6772,1956
5542284,7730,1957
5544384,4731,1958
5544754,7118,1959
5553210,2340,1960
5575408,175,1961
5576318,4266,1962
5579650,4863,1963
5584732,1419,1964
5588506,449,1965
5589768,5329,1966
5592878,6652,1967
5593384,5629,1968
5604902,4170,1969
5606132,4903,1970
5608972,3508,1971
5614612,934,1972
5622412,629,1973
5625152,1662,1974
5628902,353,1975
5638500,7396,1976
5639354,3293,1977
5639650,2457,1978
5641300,6715,1979
5643724,6827,1980
5644726,3219,1981
5645932,5688,1982
5646082,583,1983
5657280,35,1984
5657712,6363,1985
5659172,690,1986
5659816,5408,1987
5662932,7419,1988
5667060,5091,1989
5668822,6828,1990
5668850,2500,1991
5670364,5882,1992
5671990,6600,1993
5673432,963,1994
5679554,2989,1995
5692622,380,1996
5700182,5304,1997
5700648,3811,1998
5701082,2035,1999
5708028,5394,2000
5708172,2680,2001
5709188,2451,2002
5715828,258,2003
5716280,4042,2004
5716848,3553,2005
5717184,3843,2006
5719786,6528,2007
5721636,7072,2008
5723272,7589,2009
5725284,5673,2010
5731132,7576,2011
5735218,7329,2012
5740868,7240,2013
5748380,1454,2014
5749596,1138,2015
5749956,3115,2016
5758726,5675,2017
5758802,5580,2018
5765144,6970,2019
5765192,750,2020
5776858,6625,2021
5777418,1715,2022
5779372,1805,2023
5784860,496,2024
5786632,222,2025
5790534,7587,2026
5797756,2944,2027
5798330,5963,2028
5801242,2368,2029
5804314,5291,2030
5813194,1130,2031
5814534,2595,2032
5815016,6291,2033
5817548,255,2034
5822140,716,2035
5825380,6811,2036
5829104,5336,2037
5833302,1148,2038
5833706,1244,2039
5834760,2315,2040
5836316,6347,2041
5838806,4058,2042
5846628,6236,2043
5848862,3406,2044
5855164,7469,2045
5858514,5411,2046
5860356,2445,2047
5869370,7405,2048
5872506,6576,2049
5873672,5605,2050
5877882,5242,2051
5882416,6910,2052
5890000,2183,2053
5890460,6914,2054
5897636,5376,2055
5909218,6021,2056
5910170,5773,2057
5916712,2984,2058
5918090,999,2059
5922578,3182,2060
5931802,1388,2061
5934788,7625,2062
5936582,6785,2063
5946936,1154,2064
5952594,1668,2065
5953804,5921,2066
5956100,898,2067
5957584,7507,2068
5969404,3121,2069
5973364,6084,2070
5983262,894,2071
5985052,6993,2072
5985288,2,2073
5986246,7677,2074
5987992,503,2075
5989218,7088,2076
5989336,2734,2077
5994166,696,2078
5994834,6486,2079
5996202,6938,2080
6006924,3095,2081
6015328,2559,2082
6016012,6309,2083
6017312,420,2084
6019206,7562,2085
6021902,1340,2086
6023386,6270,2087
6025806,5084,2088
6029122,3842,2089
6032328,416,2090
6035470,2043,2091
6038600,5918,2092
6054846,4394,2093
6058226,4983,2094
6059074,4976,2095
6067104,2496,2096
6068554,7123,2097
6068960,2209,2098
6069126,2186,2099
6075764,939,2100
6076366,1462,2101
6079702,3486,2102
6085412,5719,2103
6095722,6927,2104
6095808,2655,2105
6095994,6438,2106
6096128,5270,2107
6097278,6085,2108
6100286,5818,2109
6101602,4381,2110
6107630,3694,2111
6109874,6812,2112
6112220,284,2113
6120732,2876,2114
6121428,6202,2115
6122306,6710,2116
6126294,3948,2117
6126428,6116,2118
6126506,34,2119
6127004,3061,2120
6134000,889,2121
6139732,937,2122
6145054,1137,2123
6147512,126,2124
6150942,2086,2125
6153538,3399,2126
6159520,5262,2127
6160932,3230,2128
6172666,515,2129
6173020,4639,2130
6186430,5781,2131
6190348,1077,2132
6194530,519,2133
6196936,228,2134
6197022,6946,2135
6204018,3891,2136
6207878,7374,2137
6208138,1135,2138
6213822,4759,2139
6214084,4258,2140
6214734,40,2141
6217648,11,2142
6218440,2326,2143
6218794,564,2144
6222286,1173,2145
6242664,3837,2146
6245644,684,2147
6255230,4147,2148
6256546,5561,2149
6258766,7335,2150
6266218,1447,2151
6268152,5214,2152
6269942,176,2153
6270534,1646,2154
6271528,2777,2155
6277824,6916,2156
6280802,1580,2157
6280858,4265,2158
6281320,7441,2159
6283780,4242,2160
6284414,4920,2161
6284564,3435,2162
6286796,7647,2163
6288694,1068,2164
6293796,302,2165
6294822,151,2166
6299228,2897,2167
6304162,5307,2168
6316816,315,2169
6317072,1886,2170
6328242,6449,2171
6341066,3046,2172
6341086,4036,2173
6342062,1453,2174
6342110,2718,2175
6342440,6396,2176
6343068,3733,2177
6346952,1144,2178
6349302,5764,2179
6350408,2316,2180
6355328,3217,2181
6360872,4921,2182
6368324,5179,2183
6368508,5007,2184
6378710,149,2185
6386748,3540,2186
6388464,888,2187
6391282,5465,2188
6403680,1035,2189
6405126,7350,2190
6411590,4014,2191
6414890,4455,2192
6417204,6310,2193
6422258,6111,2194
6433832,3529,2195
6433886,2609,2196
6456222,972,2197
6464678,5378,2198
6473542,2339,2199
6478538,362,2200
6493222,5040,2201
6493292,4052,2202
6493644,6548,2203
6502956,5780,2204
6506146,3638,2205
6508228,1606,2206
6512784,7752,2207
6515200,2406,2208
6520926,1105,2209
6520954,664,2210
6521194,4499,2211
6523720,4856,2212
6525978,492,2213
6536312,7765,2214
6537508,4451,2215
6539052,594,2216
6547044,7058,2217
6568188,5941,2218
6580394,971,2219
6589464,1718,2220
6594022,4297,2221
6597688,1879,2222
6603378,3044,2223
6609010,7340,2224
6609088,5960,2225
6615708,3418,2226
6616800,5317,2227
6622960,6192,2228
6623390,3922,2229
6649792,7230,2230
6665464,1211,2231
6667252,2456,2232
6671850,2046,2233
6679794,7288,2234
6682820,2982,2235
6685596,4708,2236
6688018,1218,2237
6689734,303,2238
6690310,3071,2239
6702308,3085,2240
6708834,5697,2241
6716912,3910,2242
6735034,1196,2243
6735678,6178,2244
6739796,4926,2245
6749072,1198,2246
6752320,5081,2247
6752992,5277,2248
6770034,3989,2249
6771444,7488,2250
6777170,7259,2251
6781982,356,2252
6782276,5031,2253
6785134,1557,2254
6785292,4562,2255
6828530,6996,2256
6833470,4781,2257
6838702,2070,2258
6845728,5326,2259
6848602,5498,2260
6856132,4825,2261
6857040,4463,2262
6857276,1981,2263
6858020,766,2264
6873546,5399,2265
6874254,6472,2266
6877164,1742,2267
6892250,7595,2268
6892462,4175,2269
6909846,3833,2270
6922018,1131,2271
6927316,3919,2272
6944688,6596,2273
6945500,2078,2274
6948326,4852,2275
6955298,5590,2276
6956798,4922,2277
6957966,5369,2278
6958152,6529,2279
6962436,1888,2280
6973828,752,2281
6975420,4458,2282
7006206,5100,2283
7025210,5891,2284
7025976,2795,2285
7036332,1124,2286
7039208,6009,2287
7050476,7402,2288
7051292,1677,2289
7058612,5236,2290
7066030,4281,2291
7081574,7558,2292
7089978,4752,2293
7108862,3162,2294
7108976,2463,2295
7115980,4130,2296
7133340,3781,2297
7138120,4459,2298
7155460,1922,2299
7155576,2168,2300
7158904,4286,2301
7172702,1017,2302
7177250,3639,2303
7177720,3462,2304
7185492,933,2305
7189324,4464,2306
7197544,3635,2307
7205316,4593,2308
7205942,3221,2309
7209350,4101,2310
7213936,3702,2311
7227742,5740,2312
7231572,4959,2313
7232860,6838,2314
7238392,4710,2315
7259986,3882,2316
7262820,2132,2317
7264080,7397,2318
7268736,1655,2319
7279180,7528,2320
7283052,18,2321
7283064,4141,2322
7287680,3216,2323
7297336,866,2324
7297962,5752,2325
7304032,5932,2326
7313218,2298,2327
7314630,5633,2328
7317482,6871,2329
7318202,5383,2330
7328154,5008,2331
7336012,2467,2332
7343740,5297,2333
7345034,1085,2334
7356166,2670,2335
7357906,265,2336
7362370,1147,2337
7374926,838,2338
7375578,442,2339
7390044,70,2340
7392244,3666,2341
7402108,5021,2342
7420342,7476,2343
7430722,6564,2344
7431894,5879,2345
7438370,3544,2346
7454138,6282,2347
7458798,6572,2348
7458920,6705,2349
7468616,4851,2350
7474512,6464,2351
7476810,3923,2352
7479718,1929,2353
7489816,4249,2354
7502234,6188,2355
7504268,5518,2356
7512592,4762,2357
7527082,6738,2358
7528150,2591,2359
7529350,3133,2360
7533878,6168,2361
7534150,4874,2362
7543072,76,2363
7543784,4917,2364
7543908,404,2365
7543918,3777,2366
7549452,4715,2367
7554632,4988,2368
7560964,6720,2369
7566518,3515,2370
7582830,3768,2371
7583568,5870,2372
7585674,2681,2373
7588160,5400,2374
7596680,5418,2375
7598728,3938,2376
7604032,5204,2377
7609114,4063,2378
7611352,6725,2379
7611940,160,2380
7612032,1368,2381
7616148,6392,2382
7616754,6498,2383
7630150,4738,2384
7631786,7781,2385
7649320,7018,2386
7652452,3748,2387
7656770,3950,2388
7679190,7069,2389
7688638,7511,2390
7689928,7345,2391
7690016,3609,2392
7692966,5723,2393
7694738,5908,2394
7711170,3652,2395
7717990,5396,2396
7719976,1171,2397
7726074,2373,2398
7733426,905,2399
7736212,4860,2400
7738048,417,2401
7748494,5362,2402
7749142,5046,2403
7759320,715,2404
7764650,5175,2405
7766166,1838,2406
7768800,5101,2407
7775886,6752,2408
7777974,425,2409
7797250,4046,2410
7830960,6994,2411
7838158,3013,2412
7850334,1763,2413
7869070,271,2414
7871054,7,2415
7875604,1694,2416
7890550,1123,2417
7897468,2105,2418
7915554,2521,2419
7916276,4509,2420
7935980,7392,2421
7937168,1777,2422
7943580,2931,2423
7947624,4992,2424
7952840,4765,2425
7958736,6571,2426
7979142,4776,2427
7981182,6709,2428
7983348,2354,2429
7983712,1494,2430
7983744,5331,2431
7984730,5256,2432
7986672,6531,2433
8011348,606,2434
8041922,4736,2435
8042526,3302,2436
8045466,6008,2437
8059654,7510,2438
8066574,3755,2439
8069436,269,2440
8076418,5705,2441
8094272,5841,2442
8108164,128,2443
8108196,447,2444
8108206,1940,2445
8108268,509,2446
8115282,2975,2447
8119844,2651,2448
8134358,4642,2449
8134688,6151,2450
8134742,701,2451
8142712,2585,2452
8145144,77,2453
8150768,6342,2454
8161396,2214,2455
8165246,1649,2456
8170358,7633,2457
8171548,3205,2458
8179388,1909,2459
8180546,5210,2460
8193790,7452,2461
8202262,6747,2462
8206668,3261,2463
8210516,4045,2464
8212614,676,2465
8233874,6152,2466
8239806,5565,2467
8250640,2319,2468
8255890,2421,2469
8269120,144,2470
8274978,3643,2471
8290698,4484,2472
8300036,2254,2473
8305806,7031,2474
8315302,2092,2475
8322828,6573,2476
8326824,2803,2477
8332802,6400,2478
8332808,3398,2479
8342680,4842,2480
8346446,630,2481
8351882,5572,2482
8358682,1658,2483
8364102,1184,2484
8364132,6902,2485
8388508,5306,2486
8396238,5419,2487
8402090,5072,2488
8406750,6956,2489
8421518,7505,2490
8443432,3827,2491
8449092,1664,2492
8459412,4858,2493
8461958,5531,2494
8482492,5569,2495
8485548,4444,2496
8495626,1928,2497
8511854,3436,2498
8513044,5986,2499
8514690,3470,2500
8526038,5282,2501
8530978,1799,2502
8531044,4866,2503
8535472,790,2504
8553192,5268,2505
8555260,5002,2506
8571716,2616,2507
8585418,2037,2508
8586088,654,2509
8587142,500,2510
8591986,5467,2511
8611016,3610,2512
8615816,2184,2513
8619812,3373,2514
8633560,5751,2515
8635076,7369,2516
8637440,595,2517
8647310,6228,2518
8661814,1134,2519
8665784,1332,2520
8667334,5025,2521
8672520,5593,2522
8678074,2139,2523
8706964,3825,2524
8716800,162,2525
8718066,262,2526
8738964,7296,2527
8739582,2284,2528
8745960,5482,2529
8748608,1267,2530
8749922,644,2531
8751928,2517,2532
8752474,832,2533
8763008,2605,2534
8764144,4043,2535
8769528,6469,2536
8783532,2267,2537
8785154,527,2538
8785322,632,2539
8824852,623,2540
8826936,7755,2541
8830002,3993,2542
8837018,2061,2543
8844888,635,2544
8850222,827,2545
8855960,6624,2546
8856090,3949,2547
8856470,2175,2548
8858104,5831,2549
8860946,4901,2550
8866450,5009,2551
8884336,2703,2552
8906022,7085,2553
8906652,6879,2554
8910924,3817,2555
8918042,2342,2556
8922682,3226,2557
8941316,2072,2558
8945942,3649,2559
8954890,7711,2560
8956390,6781,2561
8963248,4839,2562
8975028,2905,2563
8976710,465,2564
8976832,5509,2565
8977122,1343,2566
8983166,5528,2567
8985240,3284,2568
9006968,7164,2569
9010802,6269,2570
9014656,1025,2571
9015178,3296,2572
9021140,1930,2573
9034530,2490,2574
9036926,2096,2575
9074574,4827,2576
9075778,1621,2577
9094134,4421,2578
9096148,2788,2579
9112776,4994,2580
9120416,5182,2581
9139412,1616,2582
9179234,1159,2583
9194246,2906,2584
9221238,3307,2585
9239472,3888,2586
9242540,3851,2587
9248934,1946,2588
9261218,4236,2589
9261284,5976,2590
9261828,5106,2591
9266104,7327,2592
9274994,2114,2593
9275046,4662,2594
9277762,7379,2595
9308170,634,2596
9311062,439,2597
9352926,3847,2598
9355200,7113,2599
9378360,7490,2600
9386648,6200,2601
9390200,9,2602
9399192,865,2603
9419834,5462,2604
9426186,5183,2605
9428190,4510,2606
9434836,4508,2607
9448332,7063,2608
9465588,15,2609
9526152,431,2610
9537082,369,2611
9558468,398,2612
9601220,2483,2613
9614772,5609,2614
9615020,305,2615
9617578,7025,2616
9626278,445,2617
9648672,1764,2618
9648994,1330,2619
9663258,475,2620
9664206,4023,2621
9683250,6432,2622
9698430,19,2623
9742362,3892,2624
9747396,4062,2625
9766280,887,2626
9769714,3108,2627
9777644,1570,2628
9786512,6537,2629
9806336,3068,2630
9815714,6434,2631
9817300,3112,2632
9818102,7421,2633
9860728,2100,2634
9866700,4769,2635
9887580,1136,2636
9898858,1451,2637
10009030,161,2638
10049848,4360,2639
10056510,5782,2640
10068544,2820,2641
10068916,2550,2642
10085338,2055,2643
10096424,2774,2644
10115562,440,2645
10125662,7373,2646
10182822,6842,2647
10183542,5053,2648
10187680,1599,2649
10197650,227,2650
10199670,3604,2651
10244756,4201,2652
10253816,4609,2653
10264340,702,2654
10270592,1726,2655
10308928,2756,2656
10309906,6736,2657
10360782,4273,2658
10364402,2555,2659
10381126,6156,2660
10438658,150,2661
10514532,2969,2662
10515086,1835,2663
10545484,6636,2664
10551450,2203,2665
10551608,6480,2666
10582422,3043,2667
10622790,1429,2668
10714856,2708,2669
10850450,4121,2670
10901588,6880,2671
10905616,1551,2672
10966832,5646,2673
10994102,378,2674
11020466,5583,2675
11032990,3391,2676
11041136,3889,2677
11078522,7372,2678
11166002,4800,2679
11216782,7641,2680
11223148,1734,2681
11226466,1004,2682
11240506,3305,2683
11311974,7344,2684
11469744,2134,2685
12226808,7529,2686
12451792,2749,2687
12764048,943,2688
